"datum","entries","entries_pos","entries_neg","sumTotal","timeframe_7d","sumTotal_last7d","timeframe_14d","sumTotal_last14d","timeframe_28d","sumTotal_last28d","timeframe_phase2","sumTotal_Phase2","timeframe_phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","pos_anteil","pos_anteil_mean7d","timeframe_all","anteil_pos_all","anteil_pos_14","anteil_pos_28","anteil_pos_phase2","anteil_pos_phase2b","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","entries_diff_last_age","entries_diff_last","type","version","datum_unit","nachweismethode","geoRegion"
2020-06-05,8,0,8,73,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,31,73,6.29,6.36,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,21.8,17.14,17.33,198.89,NA,NA,NA,NA,NA,84.46,198.89,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-06,3,0,3,76,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,32,70,7,6.57,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,8.17,19.07,17.9,207.07,NA,NA,NA,NA,NA,87.19,190.72,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-07,4,0,4,80,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,35,72,7.86,6.71,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,10.9,21.42,18.28,217.97,NA,NA,NA,NA,NA,95.36,196.17,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-08,10,0,10,90,FALSE,0,FALSE,0,FALSE,0,TRUE,10,FALSE,0,44,75,7.71,8.21,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,27.25,21.01,22.37,245.21,NA,NA,NA,27.25,NA,119.88,204.34,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-09,13,0,13,103,FALSE,0,FALSE,0,FALSE,0,TRUE,23,FALSE,0,49,80,8.29,8.57,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,35.42,22.59,23.35,280.63,NA,NA,NA,62.67,NA,133.5,217.97,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-10,12,0,12,115,FALSE,0,FALSE,0,FALSE,0,TRUE,35,FALSE,0,55,84,8.57,8.79,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,32.69,23.35,23.95,313.33,NA,NA,NA,95.36,NA,149.85,228.86,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-11,4,0,4,119,FALSE,0,FALSE,0,FALSE,0,TRUE,39,FALSE,0,54,81,8.43,9.5,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,10.9,22.97,25.88,324.22,NA,NA,NA,106.26,NA,147.13,220.69,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-12,12,0,12,131,FALSE,0,FALSE,0,FALSE,0,TRUE,51,FALSE,0,58,89,10.14,10.43,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,32.69,27.63,28.42,356.92,NA,NA,NA,138.95,NA,158.03,242.49,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-13,5,0,5,136,FALSE,0,FALSE,0,FALSE,0,TRUE,56,FALSE,0,60,92,10.14,11,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,13.62,27.63,29.97,370.54,NA,NA,NA,152.58,NA,163.47,250.66,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-14,3,0,3,139,FALSE,0,FALSE,0,FALSE,0,TRUE,59,FALSE,0,59,94,9.71,11,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,8.17,26.46,29.97,378.72,NA,NA,NA,160.75,NA,160.75,256.11,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-15,22,0,22,161,FALSE,0,FALSE,0,FALSE,0,TRUE,81,FALSE,0,71,115,11.29,11.86,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,59.94,30.76,32.31,438.66,NA,NA,NA,220.69,NA,193.44,313.33,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-16,13,0,13,174,FALSE,0,FALSE,0,FALSE,0,TRUE,94,FALSE,0,71,120,12.57,13.07,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,35.42,34.25,35.61,474.08,NA,NA,NA,256.11,NA,193.44,326.95,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-17,9,0,9,183,FALSE,0,FALSE,0,FALSE,0,TRUE,103,FALSE,0,68,123,13.43,13.64,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,24.52,36.59,37.16,498.6,NA,NA,NA,280.63,NA,185.27,335.12,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-18,15,0,15,198,FALSE,0,FALSE,0,FALSE,0,TRUE,118,FALSE,0,79,133,13.57,15.64,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,40.87,36.97,42.61,539.47,NA,NA,NA,321.5,NA,215.24,362.37,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-19,21,0,21,219,FALSE,0,FALSE,0,FALSE,0,TRUE,139,FALSE,0,88,146,13.57,16.86,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,57.22,36.97,45.94,596.68,NA,NA,NA,378.72,NA,239.76,397.79,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-20,11,0,11,230,FALSE,0,FALSE,0,FALSE,0,TRUE,150,FALSE,0,94,154,16,18.36,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,29.97,43.59,50.02,626.65,NA,NA,NA,408.69,NA,256.11,419.58,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-21,4,0,4,234,FALSE,0,FALSE,0,FALSE,0,TRUE,154,FALSE,0,95,154,17.57,18.57,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,10.9,47.87,50.6,637.55,NA,NA,NA,419.58,NA,258.83,419.58,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-22,22,0,22,256,FALSE,0,FALSE,0,FALSE,0,TRUE,176,FALSE,0,95,166,20,21.71,0,0.44,TRUE,13.6,8.6,7.6,13.7,15.8,36703,59.94,54.49,59.15,697.49,NA,NA,NA,479.52,NA,258.83,452.28,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-23,30,0,30,286,FALSE,0,FALSE,0,FALSE,0,TRUE,206,FALSE,0,112,183,21.14,24.86,0,0.93,TRUE,13.6,8.6,7.6,13.7,15.8,36703,81.74,57.6,67.73,779.23,NA,NA,NA,561.26,NA,305.15,498.6,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-24,20,0,20,306,FALSE,0,FALSE,0,FALSE,0,TRUE,226,FALSE,0,123,191,23.29,27.29,0,0.93,TRUE,13.6,8.6,7.6,13.7,15.8,36703,54.49,63.46,74.35,833.72,NA,NA,NA,615.75,NA,335.12,520.39,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-25,32,1,31,338,FALSE,0,FALSE,0,FALSE,0,TRUE,258,FALSE,0,140,219,23.57,28.93,3.1,0.93,TRUE,13.6,8.6,7.6,13.7,15.8,36703,87.19,64.22,78.82,920.91,NA,NA,NA,702.94,NA,381.44,596.68,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-26,29,1,28,367,FALSE,0,FALSE,0,FALSE,0,TRUE,287,FALSE,0,148,236,29.86,31.86,3.4,1.8,TRUE,13.6,8.6,7.6,13.7,15.8,36703,79.01,81.36,86.8,999.92,NA,NA,NA,781.95,NA,403.24,643,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-27,26,0,26,393,FALSE,0,FALSE,0,FALSE,0,TRUE,313,FALSE,0,163,257,33.71,32.07,0,2.8,TRUE,13.6,8.6,7.6,13.7,15.8,36703,70.84,91.85,87.38,1070.76,NA,NA,NA,852.79,NA,444.11,700.22,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-28,6,0,6,399,FALSE,0,FALSE,0,FALSE,0,TRUE,319,FALSE,0,165,260,37,32.5,0,3.13,TRUE,13.6,8.6,7.6,13.7,15.8,36703,16.35,100.81,88.55,1087.1,NA,NA,NA,869.14,NA,449.55,708.39,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-29,66,4,62,465,FALSE,0,FALSE,0,FALSE,0,TRUE,385,FALSE,0,209,304,37.86,33.86,6.1,2.69,TRUE,13.6,8.6,7.6,13.7,15.8,36703,179.82,103.15,92.25,1266.93,NA,NA,NA,1048.96,NA,569.44,828.27,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-06-30,57,4,53,522,FALSE,0,FALSE,0,FALSE,0,TRUE,442,FALSE,0,236,348,42.57,33.14,7,2.43,TRUE,13.6,8.6,7.6,13.7,15.8,36703,155.3,115.99,90.29,1422.23,NA,NA,NA,1204.26,NA,643,948.15,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-01,43,1,42,565,FALSE,0,FALSE,0,FALSE,0,TRUE,485,FALSE,0,259,382,40.86,33.86,2.3,2.43,TRUE,13.6,8.6,7.6,13.7,15.8,36703,117.16,111.33,92.25,1539.38,NA,NA,NA,1321.42,NA,705.66,1040.79,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-02,38,0,38,603,FALSE,0,FALSE,0,FALSE,0,TRUE,523,FALSE,0,265,405,41.43,33.21,0,2.43,TRUE,13.6,8.6,7.6,13.7,15.8,36703,103.53,112.88,90.48,1642.92,NA,NA,NA,1424.95,NA,722.01,1103.45,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-03,62,1,61,665,FALSE,0,FALSE,0,FALSE,0,TRUE,585,FALSE,0,298,446,37.86,32.07,1.6,2.26,TRUE,13.6,8.6,7.6,13.7,15.8,36703,168.92,103.15,87.38,1811.84,NA,NA,NA,1593.88,NA,811.92,1215.16,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-04,14,0,14,679,FALSE,0,FALSE,0,FALSE,0,TRUE,599,FALSE,0,286,449,32.57,30.93,0,1.97,TRUE,13.6,8.6,7.6,13.7,15.8,36703,38.14,88.74,84.27,1849.99,NA,NA,NA,1632.02,NA,779.23,1223.33,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-05,10,0,10,689,FALSE,0,FALSE,0,FALSE,0,TRUE,609,FALSE,0,290,455,30.71,30.71,0,2.11,TRUE,13.6,8.6,7.6,13.7,15.8,36703,27.25,83.67,83.67,1877.23,NA,NA,NA,1659.26,NA,790.13,1239.68,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-06,41,2,39,730,FALSE,0,FALSE,0,FALSE,0,TRUE,650,FALSE,0,265,474,28.57,28.5,4.9,2.11,TRUE,13.6,8.6,7.6,13.7,15.8,36703,111.71,77.84,77.65,1988.94,NA,NA,NA,1770.97,NA,722.01,1291.45,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-07,20,1,19,750,FALSE,0,FALSE,0,FALSE,0,TRUE,670,FALSE,0,228,464,21.57,26,5,1.89,TRUE,13.6,8.6,7.6,13.7,15.8,36703,54.49,58.77,70.84,2043.43,NA,NA,NA,1825.46,NA,621.2,1264.2,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-08,30,1,29,780,FALSE,0,FALSE,0,FALSE,0,TRUE,700,FALSE,0,215,474,21,24,3.3,1.89,TRUE,13.6,8.6,7.6,13.7,15.8,36703,81.74,57.22,65.39,2125.17,NA,NA,NA,1907.2,NA,585.78,1291.45,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-09,23,0,23,803,FALSE,0,FALSE,0,FALSE,0,TRUE,723,FALSE,0,200,465,20,22.5,0,1.89,TRUE,13.6,8.6,7.6,13.7,15.8,36703,62.67,54.49,61.3,2187.83,NA,NA,NA,1969.87,NA,544.91,1266.93,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-10,13,0,13,816,FALSE,0,FALSE,0,FALSE,0,TRUE,736,FALSE,0,151,449,19.14,18.86,0,2,TRUE,13.6,8.6,7.6,13.7,15.8,36703,35.42,52.15,51.39,2223.25,NA,NA,NA,2005.29,NA,411.41,1223.33,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-11,10,0,10,826,FALSE,0,FALSE,0,FALSE,0,TRUE,746,FALSE,0,147,433,19.43,18.5,0,1.29,TRUE,13.6,8.6,7.6,13.7,15.8,36703,27.25,52.94,50.4,2250.5,NA,NA,NA,2032.53,NA,400.51,1179.74,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-12,3,0,3,829,FALSE,0,FALSE,0,FALSE,0,TRUE,749,FALSE,0,140,430,17.29,17.93,0,0.81,TRUE,13.6,8.6,7.6,13.7,15.8,36703,8.17,47.11,48.85,2258.67,NA,NA,NA,2040.71,NA,381.44,1171.57,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-13,35,2,33,864,FALSE,0,FALSE,0,FALSE,0,TRUE,784,FALSE,0,134,399,16.43,16.29,5.7,0.81,TRUE,13.6,8.6,7.6,13.7,15.8,36703,95.36,44.76,44.38,2354.03,NA,NA,NA,2136.07,NA,365.09,1087.1,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-14,22,0,22,886,FALSE,0,FALSE,0,FALSE,0,TRUE,806,FALSE,0,136,364,16.14,16.14,0,0.81,TRUE,13.6,8.6,7.6,13.7,15.8,36703,59.94,43.97,43.97,2413.97,NA,NA,NA,2196.01,NA,370.54,991.74,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-15,15,0,15,901,FALSE,0,FALSE,0,FALSE,0,TRUE,821,FALSE,0,121,336,16,15.43,0,0.81,TRUE,13.6,8.6,7.6,13.7,15.8,36703,40.87,43.59,42.04,2454.84,NA,NA,NA,2236.87,NA,329.67,915.46,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-16,17,0,17,918,FALSE,0,FALSE,0,FALSE,0,TRUE,838,FALSE,0,115,315,15.86,14.29,0,7.96,TRUE,13.6,8.6,7.6,13.7,15.8,36703,46.32,43.21,38.93,2501.16,NA,NA,NA,2283.19,NA,313.33,858.24,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-17,11,0,11,929,FALSE,0,FALSE,0,FALSE,0,TRUE,849,FALSE,0,113,264,13.43,14.86,0,7.94,TRUE,13.6,8.6,7.6,13.7,15.8,36703,29.97,36.59,40.49,2531.13,NA,NA,NA,2313.16,NA,307.88,719.29,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-18,9,0,9,938,FALSE,0,FALSE,0,FALSE,0,TRUE,858,FALSE,0,112,259,12.86,14.5,0,9.53,TRUE,13.6,8.6,7.6,13.7,15.8,36703,24.52,35.04,39.51,2555.65,NA,NA,NA,2337.68,NA,305.15,705.66,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-19,2,1,1,940,FALSE,0,FALSE,0,FALSE,0,TRUE,860,FALSE,0,111,251,13.57,14.43,50,9.53,TRUE,13.6,8.6,7.6,13.7,15.8,36703,5.45,36.97,39.32,2561.1,NA,NA,NA,2343.13,NA,302.43,683.87,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-20,18,1,17,958,FALSE,0,FALSE,0,FALSE,0,TRUE,878,FALSE,0,94,228,12.14,13.21,5.6,9.53,TRUE,13.6,8.6,7.6,13.7,15.8,36703,49.04,33.08,35.99,2610.14,NA,NA,NA,2392.18,NA,256.11,621.2,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-21,18,2,16,976,FALSE,0,FALSE,0,FALSE,0,TRUE,896,FALSE,0,90,226,13.57,12.36,11.1,9.53,TRUE,13.6,8.6,7.6,13.7,15.8,36703,49.04,36.97,33.68,2659.18,NA,NA,NA,2441.22,NA,245.21,615.75,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-22,20,0,20,996,FALSE,0,FALSE,0,FALSE,0,TRUE,916,FALSE,0,95,216,13,13.07,0,9.53,TRUE,13.6,8.6,7.6,13.7,15.8,36703,54.49,35.42,35.61,2713.67,NA,NA,NA,2495.71,NA,258.83,588.51,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-23,7,0,7,1003,FALSE,0,FALSE,0,FALSE,0,TRUE,923,FALSE,0,85,200,13,12.93,0,2.39,TRUE,13.6,8.6,7.6,13.7,15.8,36703,19.07,35.42,35.23,2732.75,NA,NA,NA,2514.78,NA,231.59,544.91,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-24,21,0,21,1024,FALSE,0,FALSE,0,FALSE,0,TRUE,944,FALSE,0,95,208,13,13.29,0,2.39,TRUE,13.6,8.6,7.6,13.7,15.8,36703,57.22,35.42,36.21,2789.96,NA,NA,NA,2572,NA,258.83,566.71,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-25,5,0,5,1029,FALSE,0,FALSE,0,FALSE,0,TRUE,949,FALSE,0,91,203,11.86,13,0,0.8,TRUE,13.6,8.6,7.6,13.7,15.8,36703,13.62,32.31,35.42,2803.59,NA,NA,NA,2585.62,NA,247.94,553.09,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-26,2,0,2,1031,FALSE,0,FALSE,0,FALSE,0,TRUE,951,FALSE,0,91,202,12.57,13.36,0,0.8,TRUE,13.6,8.6,7.6,13.7,15.8,36703,5.45,34.25,36.4,2809.03,NA,NA,NA,2591.07,NA,247.94,550.36,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-27,18,1,17,1049,FALSE,0,FALSE,0,FALSE,0,TRUE,969,FALSE,0,91,185,13.71,13.57,5.6,2.7,TRUE,13.6,8.6,7.6,13.7,15.8,36703,49.04,37.35,36.97,2858.08,NA,NA,NA,2640.11,NA,247.94,504.05,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-28,10,0,10,1059,FALSE,0,FALSE,0,FALSE,0,TRUE,979,FALSE,0,83,173,13,13.93,0,3.59,TRUE,13.6,8.6,7.6,13.7,15.8,36703,27.25,35.42,37.95,2885.32,NA,NA,NA,2667.36,NA,226.14,471.35,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-29,25,0,25,1084,FALSE,0,FALSE,0,FALSE,0,TRUE,1004,FALSE,0,88,183,13,12.93,0,3.59,TRUE,13.6,8.6,7.6,13.7,15.8,36703,68.11,35.42,35.23,2953.44,NA,NA,NA,2735.47,NA,239.76,498.6,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-30,15,2,13,1099,FALSE,0,FALSE,0,FALSE,0,TRUE,1019,FALSE,0,96,181,13.71,13.29,13.3,3.59,TRUE,13.6,8.6,7.6,13.7,15.8,36703,40.87,37.35,36.21,2994.31,NA,NA,NA,2776.34,NA,261.56,493.15,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-07-31,16,1,15,1115,FALSE,0,FALSE,0,FALSE,0,TRUE,1035,FALSE,0,91,186,14.14,12.36,6.2,2.79,TRUE,13.6,8.6,7.6,13.7,15.8,36703,43.59,38.53,33.68,3037.9,NA,NA,NA,2819.93,NA,247.94,506.77,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-01,5,0,5,1120,FALSE,0,FALSE,0,FALSE,0,TRUE,1040,FALSE,0,91,182,16,12.57,0,2.79,TRUE,13.6,8.6,7.6,13.7,15.8,36703,13.62,43.59,34.25,3051.52,NA,NA,NA,2833.56,NA,247.94,495.87,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-02,7,0,7,1127,FALSE,0,FALSE,0,FALSE,0,TRUE,1047,FALSE,0,96,187,13.29,12.86,0,2.79,TRUE,13.6,8.6,7.6,13.7,15.8,36703,19.07,36.21,35.04,3070.59,NA,NA,NA,2852.63,NA,261.56,509.5,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-03,21,0,21,1148,FALSE,0,FALSE,0,FALSE,0,TRUE,1068,FALSE,0,99,190,12.86,13.57,0,0.89,TRUE,13.6,8.6,7.6,13.7,15.8,36703,57.22,35.04,36.97,3127.81,NA,NA,NA,2909.84,NA,269.73,517.67,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-04,23,0,23,1171,FALSE,0,FALSE,0,FALSE,0,TRUE,1091,FALSE,0,112,195,11.71,14.21,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,62.67,31.9,38.72,3190.47,NA,NA,NA,2972.51,NA,305.15,531.29,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-05,6,0,6,1177,FALSE,0,FALSE,0,FALSE,0,TRUE,1097,FALSE,0,93,181,12.14,14.43,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,16.35,33.08,39.32,3206.82,NA,NA,NA,2988.86,NA,253.39,493.15,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-06,12,0,12,1189,FALSE,0,FALSE,0,FALSE,0,TRUE,1109,FALSE,0,90,186,12,14.43,0,0,TRUE,13.6,8.6,7.6,13.7,15.8,36703,32.69,32.69,39.32,3239.52,NA,NA,NA,3021.55,NA,245.21,506.77,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-07,8,0,8,1197,FALSE,0,FALSE,0,FALSE,0,TRUE,1117,FALSE,0,82,173,13,14.86,0,1.01,TRUE,13.6,8.6,7.6,13.7,15.8,36703,21.8,35.42,40.49,3261.31,NA,NA,NA,3043.35,NA,223.41,471.35,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-08,8,0,8,1205,FALSE,0,FALSE,0,FALSE,0,TRUE,1125,FALSE,0,85,176,12.43,15.71,0,1.77,TRUE,13.6,8.6,7.6,13.7,15.8,36703,21.8,33.87,42.8,3283.11,NA,NA,NA,3065.14,NA,231.59,479.52,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-09,6,0,6,1211,FALSE,0,FALSE,0,FALSE,0,TRUE,1131,FALSE,0,84,180,15.57,15.71,0,2.29,TRUE,13.6,8.6,7.6,13.7,15.8,36703,16.35,42.42,42.8,3299.46,NA,NA,NA,3081.49,NA,228.86,490.42,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-10,28,2,26,1239,FALSE,0,FALSE,0,FALSE,0,TRUE,1159,FALSE,0,91,190,16,16.36,7.1,4.19,TRUE,13.6,8.6,7.6,13.7,15.8,36703,76.29,43.59,44.57,3375.75,NA,NA,NA,3157.78,NA,247.94,517.67,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-11,19,1,18,1258,FALSE,0,FALSE,0,FALSE,0,TRUE,1178,FALSE,0,87,199,18,17.93,5.3,4.83,TRUE,13.6,8.6,7.6,13.7,15.8,36703,51.77,49.04,48.85,3427.51,NA,NA,NA,3209.55,NA,237.04,542.19,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-12,28,1,27,1286,FALSE,0,FALSE,0,FALSE,0,TRUE,1206,FALSE,0,109,202,19.29,19.64,3.6,6.51,TRUE,13.6,8.6,7.6,13.7,15.8,36703,76.29,52.56,53.51,3503.8,NA,NA,NA,3285.83,NA,296.98,550.36,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-13,15,2,13,1301,FALSE,0,FALSE,0,FALSE,0,TRUE,1221,FALSE,0,112,202,19.43,19.93,13.3,6.51,TRUE,13.6,8.6,7.6,13.7,15.8,36703,40.87,52.94,54.3,3544.67,NA,NA,NA,3326.7,NA,305.15,550.36,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-14,22,1,21,1323,FALSE,0,FALSE,0,FALSE,0,TRUE,1243,FALSE,0,126,208,19.71,20.21,4.5,5.5,TRUE,13.6,8.6,7.6,13.7,15.8,36703,59.94,53.7,55.06,3604.61,NA,NA,NA,3386.64,NA,343.3,566.71,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-15,17,2,15,1340,FALSE,0,FALSE,0,FALSE,0,TRUE,1260,FALSE,0,135,220,23.43,20.21,11.8,6.01,TRUE,13.6,8.6,7.6,13.7,15.8,36703,46.32,63.84,55.06,3650.93,NA,NA,NA,3432.96,NA,367.82,599.41,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-16,7,0,7,1347,FALSE,0,FALSE,0,FALSE,0,TRUE,1267,FALSE,0,136,220,23.71,19.93,0,5.5,TRUE,13.6,8.6,7.6,13.7,15.8,36703,19.07,64.6,54.3,3670,NA,NA,NA,3452.03,NA,370.54,599.41,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-17,30,0,30,1377,FALSE,0,FALSE,0,FALSE,0,TRUE,1297,FALSE,0,138,229,23.86,19.57,0,3.6,TRUE,13.6,8.6,7.6,13.7,15.8,36703,81.74,65.01,53.32,3751.74,NA,NA,NA,3533.77,NA,375.99,623.93,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-18,45,4,41,1422,FALSE,0,FALSE,0,FALSE,0,TRUE,1342,FALSE,0,164,251,22.43,19.36,8.9,5.34,TRUE,13.6,8.6,7.6,13.7,15.8,36703,122.61,61.11,52.75,3874.34,NA,NA,NA,3656.38,NA,446.83,683.87,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-19,30,0,30,1452,FALSE,0,FALSE,0,FALSE,0,TRUE,1372,FALSE,0,166,275,21.14,19.36,0,3.66,TRUE,13.6,8.6,7.6,13.7,15.8,36703,81.74,57.6,52.75,3956.08,NA,NA,NA,3738.11,NA,452.28,749.26,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-20,16,0,16,1468,FALSE,0,FALSE,0,FALSE,0,TRUE,1388,FALSE,0,167,279,20.43,20.86,0,3.66,TRUE,13.6,8.6,7.6,13.7,15.8,36703,43.59,55.66,56.83,3999.67,NA,NA,NA,3781.71,NA,455,760.16,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-21,12,2,10,1480,FALSE,0,FALSE,0,FALSE,0,TRUE,1400,FALSE,0,157,283,19.43,20.57,16.7,5.51,TRUE,13.6,8.6,7.6,13.7,15.8,36703,32.69,52.94,56.04,4032.37,NA,NA,NA,3814.4,NA,427.76,771.05,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
2020-08-22,8,0,8,1488,FALSE,0,FALSE,0,FALSE,0,TRUE,1408,FALSE,0,148,283,15.29,20.21,0,5.13,TRUE,13.6,8.6,7.6,13.7,15.8,36703,21.8,41.66,55.06,4054.16,NA,NA,NA,3836.2,NA,403.24,771.05,1,156,"COVID19Tests","2021-03-23_07-48-19","day","all","UR"
